tick,bouche
370.0,0.5791559347913352
371.0,0.5791604867244373
372.0,0.5827913474243215
373.0,0.5842436600688607
374.0,0.5831384448242508
375.0,0.5842298571190644
376.0,0.5873429115096287
377.0,0.5893408776309789
378.0,0.5919607910128214
379.0,0.601121470061086
380.0,0.6030880813078633
381.0,0.6100689799069093
382.0,0.6099537175153934
383.0,0.6011609556815161
384.0,0.5933218165329062
385.0,0.5960989095894544
386.0,0.5951772645714576
387.0,0.5947316125730064
388.0,0.5804527824657822
389.0,0.5841580526915775
390.0,0.5965382940135001
391.0,0.612255320245221
392.0,0.6318258711967976
393.0,0.6742047873310908
394.0,0.6482085193488879
395.0,0.6313476836826298
396.0,0.5972765916230712
397.0,0.5547098766279009
398.0,0.5775126534100564
399.0,0.5750049618890786
400.0,0.5648452538943481
401.0,0.5680937564626509
402.0,0.5806091776634458
403.0,0.5746117733583838
404.0,0.5828445847448805
405.0,0.5562471360367937
406.0,0.5579131445793988
407.0,0.5566762171269124
408.0,0.5679958865429938
409.0,0.5708700992086319
410.0,0.5687663101420997
411.0,0.5737098299309192
412.0,0.5829259612856498
413.0,0.5969998354002785
414.0,0.5883593960948456
415.0,0.5863690922110814
416.0,0.5837213907408346
417.0,0.5784332434772029
418.0,0.572428483676217
419.0,0.5766708423216513
420.0,0.6053337140388699
421.0,0.6097202684251649
422.0,0.5969640979499592
423.0,0.5997984711391332
424.0,0.5936114946557357
425.0,0.585416301746236
426.0,0.6008686439137672
427.0,0.6027578256917027
428.0,0.6138953955265715
429.0,0.6255396348480123
430.0,0.626577800367385
431.0,0.6107516372372088
432.0,0.6040794429134996
433.0,0.6053221819036836
434.0,0.6021733350747989
435.0,0.6004146863261247
436.0,0.6025741052084859
437.0,0.6104553225413617
438.0,0.5920568116940474
439.0,0.5793707151101023
440.0,0.5620943428371585
441.0,0.5489494293735019
442.0,0.544626557119851
443.0,0.5430434073044853
444.0,0.5493992676937498
445.0,0.5769685190925832
446.0,0.5651394853119873
447.0,0.5439366814412235
448.0,0.5208201066386144
449.0,0.5326030580535825
450.0,0.5463613907353556
451.0,0.5716062655598195
452.0,0.5644068552741884
453.0,0.5586999909028354
454.0,0.5747668973952494
455.0,0.5875321631988754
456.0,0.5820160278484825
457.0,0.5929983270482722
458.0,0.5842289159247847
459.0,0.5808919446789478
460.0,0.5730265163342605
461.0,0.6020922904377839
462.0,0.6009213899166815
463.0,0.6045389367885198
464.0,0.5921224894466276
465.0,0.5862551899935632
466.0,0.5790209656752869
467.0,0.5858135015272047
468.0,0.5830909251901215
469.0,0.5784011897185928
470.0,0.5841802880238605
471.0,0.5793189172365374
472.0,0.5752136421827846
473.0,0.5678703788264529
474.0,0.5666658435594004
475.0,0.5673158087404353
476.0,0.5662840914594839
477.0,0.5477597704921089
478.0,0.5396014535955771
479.0,0.5376819651334723
480.0,0.5520830393615432
481.0,0.5545492414064186
482.0,0.5625993672202094
483.0,0.5660582380811245
484.0,0.5727849952104048
485.0,0.5829884184710012
486.0,0.5971736947496485
487.0,0.5964138515329248
488.0,0.5946668321891341
489.0,0.5916600824945885
490.0,0.5977983295911432
491.0,0.5873359037926852
492.0,0.5873735065411796
493.0,0.5852401494409996
494.0,0.5838689562903665
495.0,0.5935380799906574
496.0,0.6029386052611985
497.0,0.6030604760004367
498.0,0.6067169403484413
499.0,0.6085337680210743
500.0,0.6105028655922573
501.0,0.613642760986897
502.0,0.6178520462792639
503.0,0.591279662557212
504.0,0.6170302729683321
505.0,0.6168068859562447
506.0,0.6130139059535374
507.0,0.6083125257236532
508.0,0.601194755657571
509.0,0.5917348775431777
510.0,0.5747125443165618
511.0,0.572979832992599
512.0,0.5698302217720959
513.0,0.5877889780854759
514.0,0.5986692288149853
515.0,0.600029026119598
516.0,0.5995588021035604
517.0,0.6031933604083344
518.0,0.6059488190322362
519.0,0.6054696512479443
520.0,0.607367736465793
521.0,0.607258214108867
522.0,0.6129639293287681
523.0,0.6132428412378814
524.0,0.6095699004865796
525.0,0.6122040973605338
526.0,0.60326622799653
527.0,0.6069396144100894
528.0,0.6076374843043079
529.0,0.5939086346015663
530.0,0.6045172263666377
531.0,0.5749287810183088
532.0,0.5757678923311181
533.0,0.5784283846475039
534.0,0.5806402133371277
535.0,0.5823205062672442
536.0,0.5783389685728504
537.0,0.5734380160308856
538.0,0.5871022665957291
539.0,0.5802533471692082
540.0,0.578326382600329
541.0,0.5804521679450123
542.0,0.5753372137290388
543.0,0.5751729569529938
544.0,0.5917547407784491
545.0,0.6053381057073779
546.0,0.6062608587773711
547.0,0.5984742846703169
548.0,0.6033124774100659
549.0,0.6079772463000608
550.0,0.6192799188834628
551.0,0.6314140249090551
552.0,0.6608771578210881
553.0,0.6657410597869162
554.0,0.6306266589868836
555.0,0.5932652950550599
556.0,0.5863258206104733
557.0,0.5859538729551912
558.0,0.5589049521104946
559.0,0.5555091832065708
560.0,0.5711217696819333
561.0,0.5660110397679884
562.0,0.5712165759678551
563.0,0.5686028834926491
564.0,0.5775346910010891
565.0,0.5914908213441425
566.0,0.5600579746342113
567.0,0.537767852757088
568.0,0.5219301394698392
569.0,0.4838098331019917
570.0,0.47298357250874656
571.0,0.48703584918634024
572.0,0.5129532423852338
573.0,0.5655971144745102
574.0,0.5910618897565549
575.0,0.5890051694781814
576.0,0.5895823321121212
577.0,0.584043657542244
578.0,0.5798488828603277
579.0,0.5725874938217559
580.0,0.5721001772779623
581.0,0.5803207826330793
582.0,0.5791031957381981
583.0,0.5764125108126944
584.0,0.5760031119823209
585.0,0.5846984322102075
586.0,0.5960614141333669
587.0,0.6019930267746659
588.0,0.6072881350562164
589.0,0.6053888187509446
590.0,0.6049467771516959
591.0,0.6089713855808736
592.0,0.5886767464951588
593.0,0.5796353993027495
594.0,0.5764381126478882
595.0,0.5595478692761598
596.0,0.5582542141881905
597.0,0.5733464153515283
598.0,0.5707140635496055
599.0,0.5620743150367257
600.0,0.5351102856696986
601.0,0.5386503479574805
602.0,0.5572921925512642
603.0,0.568834655902403
604.0,0.5566275381741831
605.0,0.546734376283267
606.0,0.5417606123946597
607.0,0.5399371170067024
608.0,0.5526600064626139
609.0,0.5553764690885025
610.0,0.5615605859100352
611.0,0.5675451797142256
612.0,0.5837688475986053
613.0,0.5770637236497171
614.0,0.5721411347388379
